2.281798236072063446e-02,9.771819710731506348e-01
1.615047827363014221e-02,9.838495254516601562e-01
2.851173747330904007e-03,9.971488118171691895e-01
1.633284986019134521e-02,9.836671352386474609e-01
2.835707273334264755e-03,9.971643090248107910e-01
1.458067912608385086e-03,9.985419511795043945e-01
9.097047040995676070e-06,9.999909400939941406e-01
2.206601388752460480e-02,9.779339432716369629e-01
7.627537939697504044e-03,9.923725128173828125e-01
2.456341870129108429e-02,9.754365682601928711e-01
1.028324550134129822e-05,9.999897480010986328e-01
4.072986170649528503e-02,9.592701196670532227e-01
1.850723378993279766e-06,9.999980926513671875e-01
1.215107366442680359e-02,9.878489971160888672e-01
3.501815488561987877e-03,9.964981079101562500e-01
4.618991632014513016e-03,9.953809976577758789e-01
1.390739926137030125e-04,9.998608827590942383e-01
1.119014900177717209e-02,9.888098835945129395e-01
2.210729941725730896e-02,9.778926968574523926e-01
2.857594192028045654e-02,9.714240431785583496e-01
1.138050574809312820e-04,9.998861551284790039e-01
3.583635261747986078e-04,9.996416568756103516e-01
5.873783447896130383e-05,9.999412298202514648e-01
6.889114956720732152e-06,9.999930858612060547e-01
1.520877005532383919e-03,9.984791874885559082e-01
4.894190467894077301e-03,9.951058626174926758e-01
4.254408995620906353e-04,9.995746016502380371e-01
2.678115107119083405e-02,9.732187986373901367e-01
3.854714334011077881e-01,6.145285964012145996e-01
2.166621707146987319e-04,9.997833371162414551e-01
8.339704945683479309e-03,9.916602969169616699e-01
